2022-04-15 14:23:50.783 [main] INFO  calculator.Calculator - Result: 720.0
2022-04-15 14:23:50.784 [main] INFO  calculator.Calculator - Calculating square root of: 25.0...
2022-04-15 14:23:50.784 [main] INFO  calculator.Calculator - Result: 5.0
2022-04-15 14:23:50.784 [main] INFO  calculator.Calculator - Calculating square root of: 196.0...
2022-04-15 14:23:50.784 [main] INFO  calculator.Calculator - Result: 14.0
2022-04-15 14:23:50.784 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 1.0...
2022-04-15 14:23:50.784 [main] INFO  calculator.Calculator - Result: 0.0
2022-04-15 14:23:50.784 [main] INFO  calculator.Calculator - Calculating natural logarithm of: -3.0...
2022-04-15 14:23:50.784 [main] INFO  calculator.Calculator - Result: NaN
2022-04-15 14:23:50.785 [main] INFO  calculator.Calculator - Calculating square root of: 20.0...
2022-04-15 14:23:50.785 [main] INFO  calculator.Calculator - Result: 4.47213595499958
2022-04-15 14:23:50.785 [main] INFO  calculator.Calculator - Calculating square root of: 76.0...
2022-04-15 14:23:50.785 [main] INFO  calculator.Calculator - Result: 8.717797887081348
2022-04-15 14:23:50.785 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 18.0...
2022-04-15 14:23:50.785 [main] INFO  calculator.Calculator - Result: 2.8903717578961645
2022-04-15 14:23:50.785 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 56.0...
2022-04-15 14:23:50.786 [main] INFO  calculator.Calculator - Result: 4.02535169073515
2022-04-15 14:23:50.786 [main] INFO  calculator.Calculator - Calculating factorial of: 5.0...
2022-04-15 14:23:50.786 [main] INFO  calculator.Calculator - Result: 120.0
2022-04-15 14:23:50.786 [main] INFO  calculator.Calculator - Calculating factorial of: 7.0...
2022-04-15 14:23:50.786 [main] INFO  calculator.Calculator - Result: 5040.0
2022-04-15 14:23:50.786 [main] INFO  calculator.Calculator - Calculating exponentiation of: 2.0 to the power of 3.0...
2022-04-15 14:23:50.787 [main] INFO  calculator.Calculator - Result: 8.0
2022-04-15 14:23:50.787 [main] INFO  calculator.Calculator - Calculating exponentiation of: 8.0 to the power of 3.0...
2022-04-15 14:23:50.787 [main] INFO  calculator.Calculator - Result: 512.0
2022-04-15 14:23:50.787 [main] INFO  calculator.Calculator - Calculating exponentiation of: 5.0 to the power of 2.0...
2022-04-15 14:23:50.787 [main] INFO  calculator.Calculator - Result: 25.0
2022-04-15 14:23:50.787 [main] INFO  calculator.Calculator - Calculating exponentiation of: 7.0 to the power of 3.0...
2022-04-15 14:23:50.787 [main] INFO  calculator.Calculator - Result: 343.0
2022-04-15 14:23:57.879 [main] INFO  calculator.Calculator - Calculating factorial of: 4.0...
2022-04-15 14:23:57.880 [main] INFO  calculator.Calculator - Result: 24.0
2022-04-15 14:23:57.880 [main] INFO  calculator.Calculator - Calculating factorial of: 6.0...
2022-04-15 14:23:57.880 [main] INFO  calculator.Calculator - Result: 720.0
2022-04-15 14:23:57.881 [main] INFO  calculator.Calculator - Calculating square root of: 25.0...
2022-04-15 14:23:57.881 [main] INFO  calculator.Calculator - Result: 5.0
2022-04-15 14:23:57.881 [main] INFO  calculator.Calculator - Calculating square root of: 196.0...
2022-04-15 14:23:57.881 [main] INFO  calculator.Calculator - Result: 14.0
2022-04-15 14:23:57.881 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 1.0...
2022-04-15 14:23:57.882 [main] INFO  calculator.Calculator - Result: 0.0
2022-04-15 14:23:57.882 [main] INFO  calculator.Calculator - Calculating natural logarithm of: -3.0...
2022-04-15 14:23:57.882 [main] INFO  calculator.Calculator - Result: NaN
2022-04-15 14:23:57.882 [main] INFO  calculator.Calculator - Calculating square root of: 20.0...
2022-04-15 14:23:57.882 [main] INFO  calculator.Calculator - Result: 4.47213595499958
2022-04-15 14:23:57.882 [main] INFO  calculator.Calculator - Calculating square root of: 76.0...
2022-04-15 14:23:57.882 [main] INFO  calculator.Calculator - Result: 8.717797887081348
2022-04-15 14:23:57.883 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 18.0...
2022-04-15 14:23:57.883 [main] INFO  calculator.Calculator - Result: 2.8903717578961645
2022-04-15 14:23:57.883 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 56.0...
2022-04-15 14:23:57.883 [main] INFO  calculator.Calculator - Result: 4.02535169073515
2022-04-15 14:23:57.883 [main] INFO  calculator.Calculator - Calculating factorial of: 5.0...
2022-04-15 14:23:57.883 [main] INFO  calculator.Calculator - Result: 120.0
2022-04-15 14:23:57.883 [main] INFO  calculator.Calculator - Calculating factorial of: 7.0...
2022-04-15 14:23:57.883 [main] INFO  calculator.Calculator - Result: 5040.0
2022-04-15 14:23:57.884 [main] INFO  calculator.Calculator - Calculating exponentiation of: 2.0 to the power of 3.0...
2022-04-15 14:23:57.884 [main] INFO  calculator.Calculator - Result: 8.0
2022-04-15 14:23:57.884 [main] INFO  calculator.Calculator - Calculating exponentiation of: 8.0 to the power of 3.0...
2022-04-15 14:23:57.884 [main] INFO  calculator.Calculator - Result: 512.0
2022-04-15 14:23:57.884 [main] INFO  calculator.Calculator - Calculating exponentiation of: 5.0 to the power of 2.0...
2022-04-15 14:23:57.884 [main] INFO  calculator.Calculator - Result: 25.0
2022-04-15 14:23:57.884 [main] INFO  calculator.Calculator - Calculating exponentiation of: 7.0 to the power of 3.0...
2022-04-15 14:23:57.884 [main] INFO  calculator.Calculator - Result: 343.0
2022-04-15 14:24:03.121 [main] INFO  calculator.Calculator - Calculating factorial of: 4.0...
2022-04-15 14:24:03.122 [main] INFO  calculator.Calculator - Result: 24.0
2022-04-15 14:24:03.122 [main] INFO  calculator.Calculator - Calculating factorial of: 6.0...
2022-04-15 14:24:03.123 [main] INFO  calculator.Calculator - Result: 720.0
2022-04-15 14:24:03.123 [main] INFO  calculator.Calculator - Calculating square root of: 25.0...
2022-04-15 14:24:03.123 [main] INFO  calculator.Calculator - Result: 5.0
2022-04-15 14:24:03.123 [main] INFO  calculator.Calculator - Calculating square root of: 196.0...
2022-04-15 14:24:03.123 [main] INFO  calculator.Calculator - Result: 14.0
2022-04-15 14:24:03.124 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 1.0...
2022-04-15 14:24:03.124 [main] INFO  calculator.Calculator - Result: 0.0
2022-04-15 14:24:03.124 [main] INFO  calculator.Calculator - Calculating natural logarithm of: -3.0...
2022-04-15 14:24:03.124 [main] INFO  calculator.Calculator - Result: NaN
2022-04-15 14:24:03.124 [main] INFO  calculator.Calculator - Calculating square root of: 20.0...
2022-04-15 14:24:03.124 [main] INFO  calculator.Calculator - Result: 4.47213595499958
2022-04-15 14:24:03.124 [main] INFO  calculator.Calculator - Calculating square root of: 76.0...
2022-04-15 14:24:03.124 [main] INFO  calculator.Calculator - Result: 8.717797887081348
2022-04-15 14:24:03.125 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 18.0...
2022-04-15 14:24:03.125 [main] INFO  calculator.Calculator - Result: 2.8903717578961645
2022-04-15 14:24:03.125 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 56.0...
2022-04-15 14:24:03.125 [main] INFO  calculator.Calculator - Result: 4.02535169073515
2022-04-15 14:24:03.125 [main] INFO  calculator.Calculator - Calculating factorial of: 5.0...
2022-04-15 14:24:03.125 [main] INFO  calculator.Calculator - Result: 120.0
2022-04-15 14:24:03.125 [main] INFO  calculator.Calculator - Calculating factorial of: 7.0...
2022-04-15 14:24:03.125 [main] INFO  calculator.Calculator - Result: 5040.0
2022-04-15 14:24:03.126 [main] INFO  calculator.Calculator - Calculating exponentiation of: 2.0 to the power of 3.0...
2022-04-15 14:24:03.126 [main] INFO  calculator.Calculator - Result: 8.0
2022-04-15 14:24:03.126 [main] INFO  calculator.Calculator - Calculating exponentiation of: 8.0 to the power of 3.0...
2022-04-15 14:24:03.126 [main] INFO  calculator.Calculator - Result: 512.0
2022-04-15 14:24:03.126 [main] INFO  calculator.Calculator - Calculating exponentiation of: 5.0 to the power of 2.0...
2022-04-15 14:24:03.127 [main] INFO  calculator.Calculator - Result: 25.0
2022-04-15 14:24:03.127 [main] INFO  calculator.Calculator - Calculating exponentiation of: 7.0 to the power of 3.0...
2022-04-15 14:24:03.127 [main] INFO  calculator.Calculator - Result: 343.0
2022-04-15 14:24:18.651 [main] INFO  calculator.Calculator - Calculating factorial of: 4.0...
2022-04-15 14:24:18.653 [main] INFO  calculator.Calculator - Result: 24.0
2022-04-15 14:24:18.653 [main] INFO  calculator.Calculator - Calculating factorial of: 6.0...
2022-04-15 14:24:18.653 [main] INFO  calculator.Calculator - Result: 720.0
2022-04-15 14:24:18.653 [main] INFO  calculator.Calculator - Calculating square root of: 25.0...
2022-04-15 14:24:18.653 [main] INFO  calculator.Calculator - Result: 5.0
2022-04-15 14:24:18.654 [main] INFO  calculator.Calculator - Calculating square root of: 196.0...
2022-04-15 14:24:18.654 [main] INFO  calculator.Calculator - Result: 14.0
2022-04-15 14:24:18.654 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 1.0...
2022-04-15 14:24:18.654 [main] INFO  calculator.Calculator - Result: 0.0
2022-04-15 14:24:18.654 [main] INFO  calculator.Calculator - Calculating natural logarithm of: -3.0...
2022-04-15 14:24:18.654 [main] INFO  calculator.Calculator - Result: NaN
2022-04-15 14:24:18.654 [main] INFO  calculator.Calculator - Calculating square root of: 20.0...
2022-04-15 14:24:18.655 [main] INFO  calculator.Calculator - Result: 4.47213595499958
2022-04-15 14:24:18.655 [main] INFO  calculator.Calculator - Calculating square root of: 76.0...
2022-04-15 14:24:18.655 [main] INFO  calculator.Calculator - Result: 8.717797887081348
2022-04-15 14:24:18.655 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 18.0...
2022-04-15 14:24:18.655 [main] INFO  calculator.Calculator - Result: 2.8903717578961645
2022-04-15 14:24:18.655 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 56.0...
2022-04-15 14:24:18.655 [main] INFO  calculator.Calculator - Result: 4.02535169073515
2022-04-15 14:24:18.656 [main] INFO  calculator.Calculator - Calculating factorial of: 5.0...
2022-04-15 14:24:18.656 [main] INFO  calculator.Calculator - Result: 120.0
2022-04-15 14:24:18.656 [main] INFO  calculator.Calculator - Calculating factorial of: 7.0...
2022-04-15 14:24:18.656 [main] INFO  calculator.Calculator - Result: 5040.0
2022-04-15 14:24:18.656 [main] INFO  calculator.Calculator - Calculating exponentiation of: 2.0 to the power of 3.0...
2022-04-15 14:24:18.656 [main] INFO  calculator.Calculator - Result: 8.0
2022-04-15 14:24:18.656 [main] INFO  calculator.Calculator - Calculating exponentiation of: 8.0 to the power of 3.0...
2022-04-15 14:24:18.656 [main] INFO  calculator.Calculator - Result: 512.0
2022-04-15 14:24:18.657 [main] INFO  calculator.Calculator - Calculating exponentiation of: 5.0 to the power of 2.0...
2022-04-15 14:24:18.657 [main] INFO  calculator.Calculator - Result: 25.0
2022-04-15 14:24:18.657 [main] INFO  calculator.Calculator - Calculating exponentiation of: 7.0 to the power of 3.0...
2022-04-15 14:24:18.657 [main] INFO  calculator.Calculator - Result: 343.0
2022-04-15 14:24:22.455 [main] INFO  calculator.Calculator - Calculating factorial of: 4.0...
2022-04-15 14:24:22.456 [main] INFO  calculator.Calculator - Result: 24.0
2022-04-15 14:24:22.456 [main] INFO  calculator.Calculator - Calculating factorial of: 6.0...
2022-04-15 14:24:22.457 [main] INFO  calculator.Calculator - Result: 720.0
2022-04-15 14:24:22.457 [main] INFO  calculator.Calculator - Calculating square root of: 25.0...
2022-04-15 14:24:22.457 [main] INFO  calculator.Calculator - Result: 5.0
2022-04-15 14:24:22.457 [main] INFO  calculator.Calculator - Calculating square root of: 196.0...
2022-04-15 14:24:22.457 [main] INFO  calculator.Calculator - Result: 14.0
2022-04-15 14:24:22.458 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 1.0...
2022-04-15 14:24:22.458 [main] INFO  calculator.Calculator - Result: 0.0
2022-04-15 14:24:22.458 [main] INFO  calculator.Calculator - Calculating natural logarithm of: -3.0...
2022-04-15 14:24:22.458 [main] INFO  calculator.Calculator - Result: NaN
2022-04-15 14:24:22.458 [main] INFO  calculator.Calculator - Calculating square root of: 20.0...
2022-04-15 14:24:22.458 [main] INFO  calculator.Calculator - Result: 4.47213595499958
2022-04-15 14:24:22.458 [main] INFO  calculator.Calculator - Calculating square root of: 76.0...
2022-04-15 14:24:22.458 [main] INFO  calculator.Calculator - Result: 8.717797887081348
2022-04-15 14:24:22.459 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 18.0...
2022-04-15 14:24:22.459 [main] INFO  calculator.Calculator - Result: 2.8903717578961645
2022-04-15 14:24:22.459 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 56.0...
2022-04-15 14:24:22.459 [main] INFO  calculator.Calculator - Result: 4.02535169073515
2022-04-15 14:24:22.459 [main] INFO  calculator.Calculator - Calculating factorial of: 5.0...
2022-04-15 14:24:22.459 [main] INFO  calculator.Calculator - Result: 120.0
2022-04-15 14:24:22.459 [main] INFO  calculator.Calculator - Calculating factorial of: 7.0...
2022-04-15 14:24:22.460 [main] INFO  calculator.Calculator - Result: 5040.0
2022-04-15 14:24:22.460 [main] INFO  calculator.Calculator - Calculating exponentiation of: 2.0 to the power of 3.0...
2022-04-15 14:24:22.460 [main] INFO  calculator.Calculator - Result: 8.0
2022-04-15 14:24:22.460 [main] INFO  calculator.Calculator - Calculating exponentiation of: 8.0 to the power of 3.0...
2022-04-15 14:24:22.460 [main] INFO  calculator.Calculator - Result: 512.0
2022-04-15 14:24:22.460 [main] INFO  calculator.Calculator - Calculating exponentiation of: 5.0 to the power of 2.0...
2022-04-15 14:24:22.460 [main] INFO  calculator.Calculator - Result: 25.0
2022-04-15 14:24:22.461 [main] INFO  calculator.Calculator - Calculating exponentiation of: 7.0 to the power of 3.0...
2022-04-15 14:24:22.461 [main] INFO  calculator.Calculator - Result: 343.0
2022-04-15 15:36:41.973 [main] INFO  calculator.Calculator - Calculating factorial of: 4.0...
2022-04-15 15:36:41.974 [main] INFO  calculator.Calculator - Result: 24.0
2022-04-15 15:36:41.974 [main] INFO  calculator.Calculator - Calculating factorial of: 6.0...
2022-04-15 15:36:41.974 [main] INFO  calculator.Calculator - Result: 720.0
2022-04-15 15:36:41.975 [main] INFO  calculator.Calculator - Calculating square root of: 25.0...
2022-04-15 15:36:41.975 [main] INFO  calculator.Calculator - Result: 5.0
2022-04-15 15:36:41.975 [main] INFO  calculator.Calculator - Calculating square root of: 196.0...
2022-04-15 15:36:41.975 [main] INFO  calculator.Calculator - Result: 14.0
2022-04-15 15:36:41.975 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 1.0...
2022-04-15 15:36:41.975 [main] INFO  calculator.Calculator - Result: 0.0
2022-04-15 15:36:41.976 [main] INFO  calculator.Calculator - Calculating natural logarithm of: -3.0...
2022-04-15 15:36:41.976 [main] INFO  calculator.Calculator - Result: NaN
2022-04-15 15:36:41.976 [main] INFO  calculator.Calculator - Calculating square root of: 20.0...
2022-04-15 15:36:41.976 [main] INFO  calculator.Calculator - Result: 4.47213595499958
2022-04-15 15:36:41.976 [main] INFO  calculator.Calculator - Calculating square root of: 76.0...
2022-04-15 15:36:41.976 [main] INFO  calculator.Calculator - Result: 8.717797887081348
2022-04-15 15:36:41.977 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 18.0...
2022-04-15 15:36:41.977 [main] INFO  calculator.Calculator - Result: 2.8903717578961645
2022-04-15 15:36:41.977 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 56.0...
2022-04-15 15:36:41.977 [main] INFO  calculator.Calculator - Result: 4.02535169073515
2022-04-15 15:36:41.977 [main] INFO  calculator.Calculator - Calculating factorial of: 5.0...
2022-04-15 15:36:41.977 [main] INFO  calculator.Calculator - Result: 120.0
2022-04-15 15:36:41.977 [main] INFO  calculator.Calculator - Calculating factorial of: 7.0...
2022-04-15 15:36:41.977 [main] INFO  calculator.Calculator - Result: 5040.0
2022-04-15 15:36:41.978 [main] INFO  calculator.Calculator - Calculating exponentiation of: 2.0 to the power of 3.0...
2022-04-15 15:36:41.978 [main] INFO  calculator.Calculator - Result: 8.0
2022-04-15 15:36:41.978 [main] INFO  calculator.Calculator - Calculating exponentiation of: 8.0 to the power of 3.0...
2022-04-15 15:36:41.978 [main] INFO  calculator.Calculator - Result: 512.0
2022-04-15 15:36:41.978 [main] INFO  calculator.Calculator - Calculating exponentiation of: 5.0 to the power of 2.0...
2022-04-15 15:36:41.978 [main] INFO  calculator.Calculator - Result: 25.0
2022-04-15 15:36:41.978 [main] INFO  calculator.Calculator - Calculating exponentiation of: 7.0 to the power of 3.0...
2022-04-15 15:36:41.979 [main] INFO  calculator.Calculator - Result: 343.0
2022-04-15 18:00:58.405 [main] INFO  calculator.Calculator - Calculating factorial of: 4.0...
2022-04-15 18:00:58.407 [main] INFO  calculator.Calculator - Result: 24.0
2022-04-15 18:00:58.407 [main] INFO  calculator.Calculator - Calculating factorial of: 6.0...
2022-04-15 18:00:58.407 [main] INFO  calculator.Calculator - Result: 720.0
2022-04-15 18:00:58.408 [main] INFO  calculator.Calculator - Calculating square root of: 25.0...
2022-04-15 18:00:58.408 [main] INFO  calculator.Calculator - Result: 5.0
2022-04-15 18:00:58.408 [main] INFO  calculator.Calculator - Calculating square root of: 196.0...
2022-04-15 18:00:58.408 [main] INFO  calculator.Calculator - Result: 14.0
2022-04-15 18:00:58.408 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 1.0...
2022-04-15 18:00:58.408 [main] INFO  calculator.Calculator - Result: 0.0
2022-04-15 18:00:58.408 [main] INFO  calculator.Calculator - Calculating natural logarithm of: -3.0...
2022-04-15 18:00:58.408 [main] INFO  calculator.Calculator - Result: NaN
2022-04-15 18:00:58.409 [main] INFO  calculator.Calculator - Calculating square root of: 20.0...
2022-04-15 18:00:58.409 [main] INFO  calculator.Calculator - Result: 4.47213595499958
2022-04-15 18:00:58.409 [main] INFO  calculator.Calculator - Calculating square root of: 76.0...
2022-04-15 18:00:58.409 [main] INFO  calculator.Calculator - Result: 8.717797887081348
2022-04-15 18:00:58.409 [main] INFO  calculator.Calculator - Calculating natural logarithm of: 18.0...
